product_id;order_id;quantity;selling_price;cost_of_sales;total_price;total_cost
100125;10457;1;60;39.6;60.0;39.59375
100701;10457;1;170;122.4;170.0;122.375
100514;10457;1;175;134.75;175.0;134.75
100599;10457;1;340;255;340.0;255.0
100290;10457;1;350;234.5;350.0;234.5
100844;10457;2;310;204.6;620.0;409.25
101370;10458;1;100;70;100.0;70.0
101002;10458;2;575;402.5;1150.0;805.0
100276;10458;3;40;27.6;120.0;82.78125
101221;10458;3;40;26;120.0;78.0
100125;10458;1;60;39.6;60.0;39.59375
101457;10458;1;90;67.5;90.0;67.5
100844;10458;2;310;204.6;620.0;409.25
100607;10458;2;120;86.4;240.0;172.75
100701;10458;2;170;122.4;340.0;244.75
100190;10458;1;250;180;250.0;180.0
100978;10458;2;650;520;1300.0;1040.0
101457;10459;2;90;67.5;180.0;135.0
100548;10459;1;230;151.8;230.0;151.75
101370;10459;1;100;70;100.0;70.0
100290;10459;1;350;234.5;350.0;234.5
100701;10459;1;170;122.4;170.0;122.375
100488;10459;1;200;156;200.0;156.0
101114;10460;1;1100;803;1100.0;803.0
100973;10460;2;500;355;1000.0;710.0
101002;10460;1;575;402.5;575.0;402.5
100290;10460;1;350;234.5;350.0;234.5
100374;10460;1;110;74.8;110.0;74.8125
100607;10460;1;120;86.4;120.0;86.375
100190;10460;1;250;180;250.0;180.0
100125;10460;2;60;39.6;120.0;79.1875
100548;10460;1;230;151.8;230.0;151.75
101035;10461;1;900;666;900.0;666.0
100701;10461;1;170;122.4;170.0;122.375
100927;10461;2;180;135;360.0;270.0
100488;10461;1;200;156;200.0;156.0
100548;10461;1;230;151.8;230.0;151.75
100290;10461;1;350;234.5;350.0;234.5
100125;10461;1;60;39.6;60.0;39.59375
101221;10462;1;40;26;40.0;26.0
100407;10462;1;40;31.2;40.0;31.203125
101176;10462;4;30;21.3;120.0;85.1875
100792;10462;2;160;107.2;320.0;214.375
100973;10462;1;500;355;500.0;355.0
100276;10462;2;40;27.6;80.0;55.1875
100125;10462;1;60;39.6;60.0;39.59375
101457;10462;1;90;67.5;90.0;67.5
101176;10463;2;30;21.3;60.0;42.59375
100978;10463;2;650;520;1300.0;1040.0
100407;10463;1;40;31.2;40.0;31.203125
100125;10463;1;60;39.6;60.0;39.59375
100548;10463;1;230;151.8;230.0;151.75
101035;10463;1;900;666;900.0;666.0
100290;10463;1;350;234.5;350.0;234.5
100488;10463;1;200;156;200.0;156.0
101221;10463;1;40;26;40.0;26.0
100792;10463;1;160;107.2;160.0;107.1875
100701;10464;1;170;122.4;170.0;122.375
101002;10464;2;575;402.5;1150.0;805.0
100190;10464;1;250;180;250.0;180.0
101176;10464;2;30;21.3;60.0;42.59375
100973;10464;1;500;355;500.0;355.0
100290;10464;1;350;234.5;350.0;234.5
100276;10464;2;40;27.6;80.0;55.1875
100548;10464;1;230;151.8;230.0;151.75
100607;10464;1;120;86.4;120.0;86.375
101370;10464;2;100;70;200.0;140.0
101370;10465;1;100;70;100.0;70.0
100978;10465;1;650;520;650.0;520.0
100125;10465;1;60;39.6;60.0;39.59375
101457;10465;2;90;67.5;180.0;135.0
100927;10465;2;180;135;360.0;270.0
100701;10466;2;170;122.4;340.0;244.75
100125;10466;2;60;39.6;120.0;79.1875
100599;10466;1;340;255;340.0;255.0
100290;10466;1;350;234.5;350.0;234.5
101114;10466;1;1100;803;1100.0;803.0
101370;10466;2;100;70;200.0;140.0
100514;10467;1;175;134.75;175.0;134.75
100607;10467;2;120;86.4;240.0;172.75
100701;10467;1;170;122.4;170.0;122.375
101176;10467;3;30;21.3;90.0;63.890625
100792;10467;1;160;107.2;160.0;107.1875
100276;10467;3;40;27.6;120.0;82.78125
100374;10468;1;110;74.8;110.0;74.8125
100792;10468;1;160;107.2;160.0;107.1875
100190;10468;2;250;180;500.0;360.0
100978;10468;2;650;520;1300.0;1040.0
100548;10469;1;230;151.8;230.0;151.75
101370;10469;1;100;70;100.0;70.0
101457;10469;2;90;67.5;180.0;135.0
101114;10469;1;1100;803;1100.0;803.0
100973;10469;1;500;355;500.0;355.0
101176;10469;4;30;21.3;120.0;85.1875
100374;10469;1;110;74.8;110.0;74.8125
100927;10469;2;180;135;360.0;270.0
101270;10469;1;50;35;50.0;35.0
100514;10469;1;175;134.75;175.0;134.75
100978;10470;1;650;520;650.0;520.0
100276;10470;2;40;27.6;80.0;55.1875
100973;10470;1;500;355;500.0;355.0
100844;10470;1;310;204.6;310.0;204.625
100514;10470;1;175;134.75;175.0;134.75
100290;10470;1;350;234.5;350.0;234.5
100290;10471;1;350;234.5;350.0;234.5
100276;10471;3;40;27.6;120.0;82.78125
101457;10471;1;90;67.5;90.0;67.5
101176;10471;3;30;21.3;90.0;63.890625
101035;10471;1;900;666;900.0;666.0
100607;10471;2;120;86.4;240.0;172.75
100927;10471;2;180;135;360.0;270.0
100407;10471;2;40;31.2;80.0;62.40625
100978;10471;2;650;520;1300.0;1040.0
101221;10471;1;40;26;40.0;26.0
100844;10471;2;310;204.6;620.0;409.25
100973;10471;1;500;355;500.0;355.0
100927;10472;2;180;135;360.0;270.0
100548;10472;1;230;151.8;230.0;151.75
101176;10472;2;30;21.3;60.0;42.59375
100407;10472;1;40;31.2;40.0;31.203125
100607;10472;2;120;86.4;240.0;172.75
100374;10472;1;110;74.8;110.0;74.8125
100978;10472;2;650;520;1300.0;1040.0
101221;10472;3;40;26;120.0;78.0
100290;10472;1;350;234.5;350.0;234.5
100973;10472;1;500;355;500.0;355.0
101370;10473;2;100;70;200.0;140.0
100927;10473;2;180;135;360.0;270.0
100548;10473;1;230;151.8;230.0;151.75
100290;10473;1;350;234.5;350.0;234.5
100514;10473;1;175;134.75;175.0;134.75
100374;10473;1;110;74.8;110.0;74.8125
100599;10473;1;340;255;340.0;255.0
100978;10473;1;650;520;650.0;520.0
101035;10473;1;900;666;900.0;666.0
100488;10473;1;200;156;200.0;156.0
100125;10473;2;60;39.6;120.0;79.1875
101002;10474;2;575;402.5;1150.0;805.0
100290;10474;1;350;234.5;350.0;234.5
100514;10474;1;175;134.75;175.0;134.75
100276;10474;3;40;27.6;120.0;82.78125
100927;10474;2;180;135;360.0;270.0
101457;10474;1;90;67.5;90.0;67.5
100973;10474;1;500;355;500.0;355.0
100978;10474;1;650;520;650.0;520.0
101002;10475;1;575;402.5;575.0;402.5
100978;10475;1;650;520;650.0;520.0
100701;10475;2;170;122.4;340.0;244.75
100407;10475;2;40;31.2;80.0;62.40625
101035;10475;1;900;666;900.0;666.0
100599;10476;2;340;255;680.0;510.0
100276;10476;6;40;27.6;240.0;165.5625
100792;10476;4;160;107.2;640.0;428.75
100125;10476;2;60;39.6;120.0;79.1875
101221;10476;1;40;26;40.0;26.0
100978;10476;2;650;520;1300.0;1040.0
100973;10476;2;500;355;1000.0;710.0
101176;10476;1;30;21.3;30.0;21.296875
101270;10476;5;50;35;250.0;175.0
100407;10476;1;40;31.2;40.0;31.203125
100844;10476;3;310;204.6;930.0;613.875
100607;10476;2;120;86.4;240.0;172.75
101002;10476;3;575;402.5;1725.0;1207.5
101035;10476;1;900;666;900.0;666.0
100290;10477;1;350;234.5;350.0;234.5
100844;10477;1;310;204.6;310.0;204.625
101221;10477;3;40;26;120.0;78.0
101176;10477;3;30;21.3;90.0;63.890625
100407;10477;2;40;31.2;80.0;62.40625
101370;10477;2;100;70;200.0;140.0
100973;10477;2;500;355;1000.0;710.0
100599;10478;1;340;255;340.0;255.0
100276;10478;3;40;27.6;120.0;82.78125
100488;10478;1;200;156;200.0;156.0
100792;10478;4;160;107.2;640.0;428.75
101176;10478;2;30;21.3;60.0;42.59375
101114;10478;2;1100;803;2200.0;1606.0
100927;10478;1;180;135;180.0;135.0
100290;10478;1;350;234.5;350.0;234.5
100548;10478;2;230;151.8;460.0;303.5
100978;10478;3;650;520;1950.0;1560.0
100190;10478;2;250;180;500.0;360.0
100276;10479;6;40;27.6;240.0;165.5625
100407;10479;1;40;31.2;40.0;31.203125
101370;10479;2;100;70;200.0;140.0
100607;10479;3;120;86.4;360.0;259.125
100290;10479;1;350;234.5;350.0;234.5
100927;10479;4;180;135;720.0;540.0
100290;10480;1;350;234.5;350.0;234.5
101457;10480;3;90;67.5;270.0;202.5
100978;10480;3;650;520;1950.0;1560.0
100125;10480;1;60;39.6;60.0;39.59375
100607;10480;4;120;86.4;480.0;345.5
101370;10480;3;100;70;300.0;210.0
101114;10480;1;1100;803;1100.0;803.0
100190;10480;1;250;180;250.0;180.0
101221;10480;6;40;26;240.0;156.0
100927;10480;3;180;135;540.0;405.0
100374;10480;2;110;74.8;220.0;149.625
100276;10480;3;40;27.6;120.0;82.78125
100792;10480;3;160;107.2;480.0;321.5625
100701;10480;4;170;122.4;680.0;489.5
100701;10481;1;170;122.4;170.0;122.375
100488;10481;1;200;156;200.0;156.0
100792;10481;2;160;107.2;320.0;214.375
101370;10482;2;100;70;200.0;140.0
101002;10482;1;575;402.5;575.0;402.5
100290;10482;1;350;234.5;350.0;234.5
100514;10482;1;175;134.75;175.0;134.75
101035;10482;1;900;666;900.0;666.0
101457;10482;2;90;67.5;180.0;135.0
100548;10482;1;230;151.8;230.0;151.75
101221;10482;2;40;26;80.0;52.0
100407;10482;2;40;31.2;80.0;62.40625
101270;10482;2;50;35;100.0;70.0
100701;10483;3;170;122.4;510.0;367.125
100514;10483;1;175;134.75;175.0;134.75
100607;10483;2;120;86.4;240.0;172.75
101221;10483;2;40;26;80.0;52.0
100276;10483;2;40;27.6;80.0;55.1875
101176;10483;5;30;21.3;150.0;106.484375
100290;10483;1;350;234.5;350.0;234.5
100978;10483;3;650;520;1950.0;1560.0
101370;10483;2;100;70;200.0;140.0
100488;10483;1;200;156;200.0;156.0
101457;10483;3;90;67.5;270.0;202.5
100190;10483;2;250;180;500.0;360.0
100548;10483;1;230;151.8;230.0;151.75
100844;10483;2;310;204.6;620.0;409.25
101002;10483;2;575;402.5;1150.0;805.0
100599;10483;1;340;255;340.0;255.0
100514;10484;1;175;134.75;175.0;134.75
100488;10484;1;200;156;200.0;156.0
100701;10484;2;170;122.4;340.0;244.75
100276;10484;4;40;27.6;160.0;110.375
100125;10484;1;60;39.6;60.0;39.59375
100407;10484;1;40;31.2;40.0;31.203125
100290;10484;1;350;234.5;350.0;234.5
100548;10484;1;230;151.8;230.0;151.75
100978;10484;1;650;520;650.0;520.0
100374;10484;1;110;74.8;110.0;74.8125
100290;10485;2;350;234.5;700.0;469.0
100927;10485;1;180;135;180.0;135.0
100978;10485;2;650;520;1300.0;1040.0
101176;10485;1;30;21.3;30.0;21.296875
101270;10485;4;50;35;200.0;140.0
100407;10485;1;40;31.2;40.0;31.203125
100125;10485;1;60;39.6;60.0;39.59375
100973;10485;2;500;355;1000.0;710.0
101002;10485;1;575;402.5;575.0;402.5
100190;10486;2;250;180;500.0;360.0
100290;10486;1;350;234.5;350.0;234.5
100514;10486;1;175;134.75;175.0;134.75
101370;10486;2;100;70;200.0;140.0
100978;10486;1;650;520;650.0;520.0
100125;10486;1;60;39.6;60.0;39.59375
101176;10486;2;30;21.3;60.0;42.59375
100973;10486;2;500;355;1000.0;710.0
100488;10486;1;200;156;200.0;156.0
101221;10486;3;40;26;120.0;78.0
100276;10487;3;40;27.6;120.0;82.78125
101270;10487;3;50;35;150.0;105.0
101114;10487;1;1100;803;1100.0;803.0
100190;10487;2;250;180;500.0;360.0
101176;10487;2;30;21.3;60.0;42.59375
100599;10487;1;340;255;340.0;255.0
101370;10487;2;100;70;200.0;140.0
101457;10487;2;90;67.5;180.0;135.0
100514;10487;1;175;134.75;175.0;134.75
100978;10487;2;650;520;1300.0;1040.0
101035;10487;1;900;666;900.0;666.0
100844;10487;1;310;204.6;310.0;204.625
100599;10488;1;340;255;340.0;255.0
100407;10488;2;40;31.2;80.0;62.40625
100290;10488;1;350;234.5;350.0;234.5
100701;10488;2;170;122.4;340.0;244.75
100488;10489;1;200;156;200.0;156.0
100514;10489;1;175;134.75;175.0;134.75
100407;10489;1;40;31.2;40.0;31.203125
100548;10489;1;230;151.8;230.0;151.75
101457;10489;1;90;67.5;90.0;67.5
101221;10489;2;40;26;80.0;52.0
101114;10489;1;1100;803;1100.0;803.0
100190;10489;2;250;180;500.0;360.0
100276;10490;3;40;27.6;120.0;82.78125
100701;10490;1;170;122.4;170.0;122.375
100190;10490;1;250;180;250.0;180.0
100514;10490;1;175;134.75;175.0;134.75
100701;10491;1;170;122.4;170.0;122.375
101270;10491;1;50;35;50.0;35.0
100844;10491;2;310;204.6;620.0;409.25
100407;10491;1;40;31.2;40.0;31.203125
100488;10491;1;200;156;200.0;156.0
101176;10491;1;30;21.3;30.0;21.296875
100276;10492;3;40;27.6;120.0;82.78125
100792;10492;1;160;107.2;160.0;107.1875
101457;10492;1;90;67.5;90.0;67.5
101370;10492;1;100;70;100.0;70.0
101035;10492;1;900;666;900.0;666.0
101002;10492;1;575;402.5;575.0;402.5
100190;10492;2;250;180;500.0;360.0
100927;10493;1;180;135;180.0;135.0
100844;10493;2;310;204.6;620.0;409.25
100514;10493;1;175;134.75;175.0;134.75
100599;10493;1;340;255;340.0;255.0
101035;10493;1;900;666;900.0;666.0
101370;10493;2;100;70;200.0;140.0
101002;10493;1;575;402.5;575.0;402.5
101176;10493;3;30;21.3;90.0;63.890625
100290;10493;1;350;234.5;350.0;234.5
101221;10493;3;40;26;120.0;78.0
100607;10493;2;120;86.4;240.0;172.75
101270;10493;4;50;35;200.0;140.0
101221;10494;2;40;26;80.0;52.0
100599;10494;1;340;255;340.0;255.0
100374;10494;1;110;74.8;110.0;74.8125
100407;10494;2;40;31.2;80.0;62.40625
100978;10495;1;650;520;650.0;520.0
100548;10495;1;230;151.8;230.0;151.75
100488;10495;1;200;156;200.0;156.0
100599;10495;1;340;255;340.0;255.0
101221;10495;1;40;26;40.0;26.0
100701;10495;2;170;122.4;340.0;244.75
101176;10495;4;30;21.3;120.0;85.1875
100548;10496;1;230;151.8;230.0;151.75
101370;10496;1;100;70;100.0;70.0
101221;10496;2;40;26;80.0;52.0
100125;10496;1;60;39.6;60.0;39.59375
100927;10496;2;180;135;360.0;270.0
100978;10497;1;650;520;650.0;520.0
100488;10497;1;200;156;200.0;156.0
101176;10497;2;30;21.3;60.0;42.59375
100125;10497;2;60;39.6;120.0;79.1875
100374;10497;1;110;74.8;110.0;74.8125
100792;10497;1;160;107.2;160.0;107.1875
100407;10497;1;40;31.2;40.0;31.203125
101035;10497;1;900;666;900.0;666.0
100374;10498;1;110;74.8;110.0;74.8125
100844;10498;2;310;204.6;620.0;409.25
100548;10498;1;230;151.8;230.0;151.75
101457;10498;2;90;67.5;180.0;135.0
100927;10498;1;180;135;180.0;135.0
101221;10498;4;40;26;160.0;104.0
100599;10498;1;340;255;340.0;255.0
100607;10498;2;120;86.4;240.0;172.75
101176;10498;2;30;21.3;60.0;42.59375
100701;10498;2;170;122.4;340.0;244.75
100407;10499;1;40;31.2;40.0;31.203125
100599;10499;1;340;255;340.0;255.0
100792;10499;1;160;107.2;160.0;107.1875
100514;10499;1;175;134.75;175.0;134.75
100514;10500;1;175;134.75;175.0;134.75
101457;10500;1;90;67.5;90.0;67.5
101002;10500;2;575;402.5;1150.0;805.0
100844;10500;2;310;204.6;620.0;409.25
101176;10500;3;30;21.3;90.0;63.890625
100973;10500;1;500;355;500.0;355.0
101270;10500;1;50;35;50.0;35.0
100599;10501;1;340;255;340.0;255.0
100927;10501;2;180;135;360.0;270.0
100374;10501;1;110;74.8;110.0;74.8125
100701;10501;1;170;122.4;170.0;122.375
101176;10501;4;30;21.3;120.0;85.1875
100978;10501;1;650;520;650.0;520.0
100607;10501;2;120;86.4;240.0;172.75
101370;10501;1;100;70;100.0;70.0
101370;10502;3;100;70;300.0;210.0
100125;10502;3;60;39.6;180.0;118.78125
100276;10502;3;40;27.6;120.0;82.78125
101002;10502;3;575;402.5;1725.0;1207.5
101176;10502;6;30;21.3;180.0;127.78125
100548;10502;2;230;151.8;460.0;303.5
101457;10502;2;90;67.5;180.0;135.0
101221;10502;5;40;26;200.0;130.0
100290;10502;1;350;234.5;350.0;234.5
100607;10502;1;120;86.4;120.0;86.375
100407;10502;1;40;31.2;40.0;31.203125
101270;10502;3;50;35;150.0;105.0
101035;10502;2;900;666;1800.0;1332.0
100548;10503;1;230;151.8;230.0;151.75
100607;10503;2;120;86.4;240.0;172.75
101221;10503;6;40;26;240.0;156.0
100701;10503;4;170;122.4;680.0;489.5
100973;10503;1;500;355;500.0;355.0
100792;10503;3;160;107.2;480.0;321.5625
100978;10503;2;650;520;1300.0;1040.0
100514;10504;1;175;134.75;175.0;134.75
100607;10504;2;120;86.4;240.0;172.75
100290;10504;1;350;234.5;350.0;234.5
101176;10504;1;30;21.3;30.0;21.296875
100701;10504;1;170;122.4;170.0;122.375
101002;10504;1;575;402.5;575.0;402.5
100190;10505;1;250;180;250.0;180.0
101176;10505;6;30;21.3;180.0;127.78125
100125;10505;3;60;39.6;180.0;118.78125
100844;10505;1;310;204.6;310.0;204.625
100488;10505;2;200;156;400.0;312.0
100973;10505;2;500;355;1000.0;710.0
100701;10505;3;170;122.4;510.0;367.125
101370;10505;2;100;70;200.0;140.0
101035;10505;2;900;666;1800.0;1332.0
100276;10505;4;40;27.6;160.0;110.375
100599;10505;1;340;255;340.0;255.0
100607;10505;4;120;86.4;480.0;345.5
100374;10505;2;110;74.8;220.0;149.625
100927;10505;2;180;135;360.0;270.0
101457;10505;1;90;67.5;90.0;67.5
100407;10505;1;40;31.2;40.0;31.203125
100978;10505;1;650;520;650.0;520.0
101002;10505;3;575;402.5;1725.0;1207.5
101114;10505;2;1100;803;2200.0;1606.0
101270;10505;1;50;35;50.0;35.0
100488;10506;2;200;156;400.0;312.0
100978;10506;3;650;520;1950.0;1560.0
101457;10506;2;90;67.5;180.0;135.0
100407;10506;1;40;31.2;40.0;31.203125
100844;10506;2;310;204.6;620.0;409.25
101176;10506;1;30;21.3;30.0;21.296875
100548;10506;1;230;151.8;230.0;151.75
101114;10507;1;1100;803;1100.0;803.0
100125;10507;2;60;39.6;120.0;79.1875
100548;10507;1;230;151.8;230.0;151.75
100290;10507;1;350;234.5;350.0;234.5
100978;10507;2;650;520;1300.0;1040.0
100374;10507;1;110;74.8;110.0;74.8125
100607;10507;1;120;86.4;120.0;86.375
101035;10507;1;900;666;900.0;666.0
100701;10507;1;170;122.4;170.0;122.375
100927;10508;1;180;135;180.0;135.0
100548;10508;1;230;151.8;230.0;151.75
100844;10508;1;310;204.6;310.0;204.625
101002;10508;1;575;402.5;575.0;402.5
100125;10508;1;60;39.6;60.0;39.59375
101457;10509;2;90;67.5;180.0;135.0
101176;10509;3;30;21.3;90.0;63.890625
101114;10509;1;1100;803;1100.0;803.0
100276;10509;2;40;27.6;80.0;55.1875
100374;10509;1;110;74.8;110.0;74.8125
100701;10509;1;170;122.4;170.0;122.375
101176;10510;4;30;21.3;120.0;85.1875
100792;10510;1;160;107.2;160.0;107.1875
100973;10510;1;500;355;500.0;355.0
101370;10510;2;100;70;200.0;140.0
100978;10510;1;650;520;650.0;520.0
100190;10510;1;250;180;250.0;180.0
100701;10510;2;170;122.4;340.0;244.75
100514;10510;1;175;134.75;175.0;134.75
101457;10511;2;90;67.5;180.0;135.0
100701;10511;1;170;122.4;170.0;122.375
100927;10511;1;180;135;180.0;135.0
100978;10511;2;650;520;1300.0;1040.0
100792;10511;2;160;107.2;320.0;214.375
101221;10511;3;40;26;120.0;78.0
101457;10512;2;90;67.5;180.0;135.0
100973;10512;2;500;355;1000.0;710.0
100844;10512;1;310;204.6;310.0;204.625
101270;10512;4;50;35;200.0;140.0
101370;10513;1;100;70;100.0;70.0
100407;10513;2;40;31.2;80.0;62.40625
101176;10513;2;30;21.3;60.0;42.59375
100973;10513;2;500;355;1000.0;710.0
100607;10513;1;120;86.4;120.0;86.375
100844;10513;1;310;204.6;310.0;204.625
100190;10513;1;250;180;250.0;180.0
100374;10513;1;110;74.8;110.0;74.8125
100276;10513;2;40;27.6;80.0;55.1875
101002;10513;1;575;402.5;575.0;402.5
101114;10513;1;1100;803;1100.0;803.0
100978;10513;2;650;520;1300.0;1040.0
100290;10514;1;350;234.5;350.0;234.5
101370;10514;2;100;70;200.0;140.0
101035;10514;1;900;666;900.0;666.0
100407;10514;1;40;31.2;40.0;31.203125
100701;10514;2;170;122.4;340.0;244.75
101176;10514;3;30;21.3;90.0;63.890625
101457;10514;2;90;67.5;180.0;135.0
100125;10514;2;60;39.6;120.0;79.1875
101114;10514;1;1100;803;1100.0;803.0
100488;10514;1;200;156;200.0;156.0
101114;10515;1;1100;803;1100.0;803.0
100276;10515;2;40;27.6;80.0;55.1875
100844;10515;2;310;204.6;620.0;409.25
100190;10515;1;250;180;250.0;180.0
100548;10515;1;230;151.8;230.0;151.75
100290;10515;1;350;234.5;350.0;234.5
100374;10515;1;110;74.8;110.0;74.8125
100978;10515;1;650;520;650.0;520.0
100190;10516;2;250;180;500.0;360.0
100407;10516;2;40;31.2;80.0;62.40625
100374;10516;1;110;74.8;110.0;74.8125
100290;10516;1;350;234.5;350.0;234.5
100276;10516;3;40;27.6;120.0;82.78125
101457;10516;1;90;67.5;90.0;67.5
100607;10516;2;120;86.4;240.0;172.75
101002;10516;1;575;402.5;575.0;402.5
101370;10516;2;100;70;200.0;140.0
100514;10516;1;175;134.75;175.0;134.75
100548;10516;1;230;151.8;230.0;151.75
100701;10516;2;170;122.4;340.0;244.75
100599;10517;1;340;255;340.0;255.0
100978;10517;1;650;520;650.0;520.0
100407;10517;1;40;31.2;40.0;31.203125
101176;10517;3;30;21.3;90.0;63.890625
101270;10517;3;50;35;150.0;105.0
100190;10517;1;250;180;250.0;180.0
100607;10517;2;120;86.4;240.0;172.75
101002;10517;2;575;402.5;1150.0;805.0
100927;10517;2;180;135;360.0;270.0
100125;10518;2;60;39.6;120.0;79.1875
100374;10518;1;110;74.8;110.0;74.8125
100548;10519;1;230;151.8;230.0;151.75
101002;10519;2;575;402.5;1150.0;805.0
100276;10519;2;40;27.6;80.0;55.1875
100290;10519;1;350;234.5;350.0;234.5
101221;10519;1;40;26;40.0;26.0
100190;10519;2;250;180;500.0;360.0
100607;10519;1;120;86.4;120.0;86.375
100407;10520;2;40;31.2;80.0;62.40625
100973;10520;1;500;355;500.0;355.0
100927;10520;1;180;135;180.0;135.0
101035;10520;1;900;666;900.0;666.0
100125;10521;2;60;39.6;120.0;79.1875
101457;10521;1;90;67.5;90.0;67.5
100978;10521;2;650;520;1300.0;1040.0
101035;10521;1;900;666;900.0;666.0
100374;10522;1;110;74.8;110.0;74.8125
101114;10522;1;1100;803;1100.0;803.0
101176;10522;3;30;21.3;90.0;63.890625
100290;10522;1;350;234.5;350.0;234.5
100190;10522;1;250;180;250.0;180.0
101457;10522;1;90;67.5;90.0;67.5
100548;10522;1;230;151.8;230.0;151.75
100792;10522;2;160;107.2;320.0;214.375
100514;10523;1;175;134.75;175.0;134.75
100973;10523;1;500;355;500.0;355.0
100374;10523;1;110;74.8;110.0;74.8125
101270;10523;4;50;35;200.0;140.0
100276;10523;4;40;27.6;160.0;110.375
100488;10524;1;200;156;200.0;156.0
100290;10524;1;350;234.5;350.0;234.5
101035;10524;1;900;666;900.0;666.0
101370;10524;1;100;70;100.0;70.0
100190;10524;2;250;180;500.0;360.0
101114;10524;1;1100;803;1100.0;803.0
100599;10524;1;340;255;340.0;255.0
101002;10524;2;575;402.5;1150.0;805.0
100701;10525;2;170;122.4;340.0;244.75
101370;10525;2;100;70;200.0;140.0
100488;10525;1;200;156;200.0;156.0
101035;10525;1;900;666;900.0;666.0
100407;10525;2;40;31.2;80.0;62.40625
100978;10525;2;650;520;1300.0;1040.0
100514;10525;1;175;134.75;175.0;134.75
100190;10525;1;250;180;250.0;180.0
100607;10525;1;120;86.4;120.0;86.375
100125;10525;1;60;39.6;60.0;39.59375
